id,tweet
153568,.@AmericanAir don't mess about when you ask for some extra leg room... http://t.co/dZ08Htf6zw
119391,@shanedawson @lilschwartzie I think @united is a shoey shipper  jk no hate to shoey
127633,@DeltaAssist Help! The Bakersfield Youth Symphony is going to tour UK. but our bus broke down! Don't let FL34 leave without us!
6017,@gogo flew SFO-SEA and SEA-EWR yesterday on @AlaskaAir with all-day pass. Wifi non-operational the entire 2nd leg. which was far longer :-(
88565,@united Very unhappy! Booked future flights for this week while Gold status. Status just went Silver. UAL cxl'd seats.
86382,@NathanDunbar YES: fares should include baggage check. though mad dash to find seats on @SouthwestAir reminds me a bit of Hunger Games ;)
5450,@AmericanAir  Excuse me you are aware of who @jarpad is and how many followers he has? Ya might just want to Google Supernatural.
5275,@AmericanAir looks like you did not here about the possible risks behind flying the 787. Are problems fixed yet?
8153,Okay @AmericanAir you need to step up your lost and found game
73538,OK @united ur trying hard to convince this frequent flyer to switch to @AmericanAir. Seemed to meet reqs for Premier Gold this year but NO.
73537,OK @united ur trying hard to convince this frequent flyer to switch to @AmericanAir. Seemed to meet reqs for Premier Gold this year but NO.
153778,Never mind the days of slow overpriced in-flight internet. @amazon and @JetBlue will bring you #streaming! https://t.co/VgLDhAvOA6
59399,Dogs at the airport do more than sniff: Therapy #dogs offer stress relief at Houston airport @united http://t.co/MZH7FxVLsQ ~@ABC13Houston
60211,Im waiting with my human for @AmericanAir to fly us back home.
10570,@DeltaAssist - I see my return flight but my outbound flight is missing.
16532,@united do you guys have a actual schedule or do you just show and leave when you feel like it?
52579,@united i will be moving abroad for a couple of years. i guess the revenue portion of my premier qualifying no longer counts when i move?
14156,@CapitalOne ..gotta watch out for @AmericanAir though..they'll take advantage of u if u have a medical emergency. Bad business! !!!
38113,Shout out to Geno. Bill n Will @AmericanAir lost n found #jfkairport #lostnfound!
102216,"@DeltaAssist DA. how do I ""see"" past trips on http://t.co/tPYTWFf4Xg? I need to track a bag missing from last week's flight but don't know"
60938,@TheSpecialist4 you know who doesn't get angry tweets?  The @JetBlue guy. Cause that's the best airline ever.
95138,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy
61584,@AmericanAir. tweet me if you lost my email.  I'm only 3k from elite. http://t.co/NRHtzlsaoT
162003,Why do i have more riciculously bad travel days on @united than any other airline? Uggghhh
390,@SouthwestAir epic fail today coming from DEN to SF.  Dozens of ppl without luggage due to a conveyor belt issue - get your shit together!
52435,Flying Southwest today..... Holy crap. I miss #Delta @deltaassist
125641,@AmericanAir missing bag still on a flight from Seattle to Chicago on Alaska Air and then connection to Dayton from ORD was canceled.
81362,@VirginAmerica After flying United last week..I cant wait to get back on your airline ! Overbooked. crazy baggage fees...not fun at all.
56624,@JetBlue Brutal weather delay last night. JB crew made it less horrid. Thanks for the surprise goodwill credit. That gesture goes a long way
122419,@AmericanAir is the passport stamp no longer enough to board and fulfill reciprocity fee for return trip to Argentina? Friend can't board.
25224,I can't believe my flight just got cancelled w/ @USAirways now I can't go to work !!! You would think that merging with @AmericanAir would..
50306,Remember that time @deltaairlines wasn't the worst airline? Yeah. me neither. See ya soon. @SouthwestAir
99952,WHAT THE HELL IS A FLEEK??!?!?!? RT @desusnice: Lord RT @JetBlue Our fleet's on fleek. http://t.co/wgh3rvAN0J
121602,OMG!!! My new suitcase just arrived in the nick of time. Thank you @JetBlue  for being efficient about my claim and rectifying the issue 
155022,@AnthonyEvansJr @AmericanAir @SecondChairLead ha! Back to back AA complaints in my feed. AA needs to step it up http://t.co/NC05rGrZRL
72978,Thank you @AlaskaAir for above and beyond service when Delta wouldn't help solve a problem they created. This is why #iFlyAlaska! #travel
18983,Ok... This plane is an REALLY late taking off.  Let's go. Austin is waiting!! Come on @SouthwestAir
39708,@TheCancelBear @united I always fly United to Amsterdam (from Chicago). Yet to have a delay.
38306,@AmericanAir should look into hiring a nicer and more welcoming staff #poorservice
73506,Looks like @SouthwestAir pilot had a lead foot -- almost an hour early! Gawking at a couple of A380s while waiting for gate.
120980,Happy to be flying home on @AlaskaAir but not happy to be on the @TimbersFC 737 into Seattle.  Forever @SoundersFC fan!
32727,@JensenAckles @AlaskaAir @jarpad Is the traveling woes the worst part about your job? At any rate. good luck in your travels!
121203,@SouthwestAir be cheating. How i check in my flight exactly 24 hrs prior &amp; still B-8. I know that many werent up this early checking in
134435,Had to deal with a nerdy flight attendant who doesnt shower and speaks to slow into the mic there AND back!! @VirginAmerica #nerdbird
2688,Race against the clock back to Madison to watch some @Patriots football.  Don't screw it up @SouthwestAir #LetsGoPats #InBillWeTrust
109609,Flying @AmericanAir makes me miss @SouthwestAir more than ever. #southwest4ever
109610,Flying @AmericanAir makes me miss @SouthwestAir more than ever. #southwest4ever
112996,@TheMattEspinosa @AmericanAir you and airports have an issue to settle
103757,Never thought I'd see an airport in such chaos from 1 inch of snow. Get it together @AmericanAir #DFW
116541,Our colleague ravkhinda has been stuck all day waiting to fly for an important interview. Fix your planes @united or get him on another one!
94696,@SouthwestAir On flight 771 tomorrow (Wed 2/18) DEN-BNA. Will we be delayed or cancelled?
145244,"@druidDUDE @ClarkBeckham @AmericanAir I read ""my new boyfriend""  #disappointed"
131086,@AmericanAir can it be that hard to get me from LAX to Orlando ??? Delayed 9.30 am cancelled at 11am . next flight 10.30 AM. arrive  6.30AM!
112332,"@MiaYim @parvatishallow @AmericanAir ah a D list celebrity who thinks her life is  ""difficult""...hope AA doesn't give into her complaint"
17728,Thought I was going to miss my @SouthwestAir connecting flight but they waited for us!!!!! _ #sohappy #wpbbound #yesiranthroughtheairport
31115,@VirginAmerica i love virgin and been a customer forever. My flight attendant from lax to jfk was the worst last week. Guy named Jamie.
66662,@tomformanprod @USAirways @AmericanAir This merger is 1 big UGLY mess - &amp; the paying customer gets to suffer through it!  #notme #neveragain
150587,The only bad thing @ flying @VirginAmerica is that a week later I'm still singing the #VXSafetyVideo song. https://t.co/YWjwFXmHzC #earworm
52941,@MrKatieCompton @TSA @united oh dear!!thats bad!! Hope the contents were still in tact
63362,@DeltaAssist gave you guys another chance after mess last time and now 3970 is going to delay or cancel due to flight attendant out of time?
51006,@deltaassist Hi. can you provide a car rental voucher from ORD to MSN? You cancelled my flight.
42248,Not the best of services on Tuesday's 1441 flight Houston-San Salvador of @united. Late departure and terrible on board staff.
19916,Never thought I'd say this but I am upset with the poor service I received from @JetBlue tonight #rudetothepregnantlady
129680,I will never fly @AmericanAir again you have been miserable!! Coming for some who has flown a million miles #bye
105652,Friends don't let friends fly @united. Worst airline ever.
56559,Hi @SouthwestAir. any update on the delay for Flt 4711 STL -&gt; DAL?
146553,@united April 22 UA 3665 ORD-DFW; April 24 UA 5570 DFW-ORD (attendant delayed service &amp; aborted dinner order when pilot announced landing.)
145995,I really hate these new @united planes with the giant compartment on the back of the seat to store magazines.
167737,@SouthwestAir MCI to DAL 3749 delayed after losing my flight earlier to Houston. :( 4 of 4 flights and 2 years of bad luck weather
102435,Hello @AmericanAir! My Atlanta was canceled for a conference I need to be at to speak at. and my rebooked flight gets me there too late :(
122511,@JetBlue my flight from IAD was cancelled for what seems to be inclement weather. switched to flight from DCA. Why is DCA unaffected?
151050,@DeltaAssist How much does it cost to cancel a flight?
18953,@JetBlue removes mom after 3 tweets about flight delay http://t.co/02SeNCnhUk via @torontostar
85560,I'm gonna start taking a shot for every delay @delta @DeltaAssist we're at 5 now wooo
113048,.@SouthwestAir how come you've never dedicated one to the state of Louisiana? Even though that's the first city out of TX you flew into. 
111499,@SouthwestAir I complained about a service issue. then I viewed your feed. You are contintuously addressing each tweet. Kudos. guys and gals
121018,@danieltosh people still fly @united kind of @kylekinane fault for not using @JetBlue they kick ass! UNLIMITED SNACKS BITCHES!
67576,@JetBlue was GREAT only bad thing was man attendant on flt #1321 (#Boston to WPB) asked me (Disabled after heart attack) to get my own bag?
71004,@SouthwestAir @klastastic what about those missing photos of your late father? hopefully @SouthwestAir finds the bag.
116918,@VirginAmerica where can I request missing flight credit?
133276,@SouthwestAir did not give us drinks on our flight from Atlanta to Houston. Maybe we can get a drink on the way to vegas. Shame shame
81517,@AmericanAir It's like this all the time. Maybe the worst airport in the US.
129368,Hey. @Delta or @DeltaAssist. are tickets that are more than a year old but were cancelled by the buyer eligible for refund?!
95081,"@united FAIL set to song. http://t.co/Axpn28xiQB ""United Breaks Guitars"" &lt; LMAO!"
64476,Gotta fly Arizona tomorrow! In the airport. with two children. I MISS THE CHARTER ALREADY! @united #NotReady #LordHelpMe
82136,.@united's Bob Schumacher on why he backs points for spend &amp; why tarmac transportation is unlikely at LHR http://t.co/X3JUDkmFZS __via @BTUK
170442,Seriously?! Pregnant singer @sarahblackwood got kicked off a @United_ flight because her son was crying too much: http://t.co/BfOAkzOK99
6870,@united I'll pass it along to @dmasten whose actually having the issues with the flight.
31269,.@United finds few friends in @lifehacker poll about worst airlines | http://t.co/URiAXrxsKo via @suntimes #aviation
168376,@AmericanAir AA2421. Scheduled to leave at 430 now and get in at 712pm. My next flight to BOS boards at 729.
39136,There's a reason most of @USAirways ' Twitter feed is full of complaints. Bad business. Wish @JetBlue flew Everywhere!  #MissingTheWedding
90896,@DeltaAssist Yep where?  CVG had less than an inch. will you cancel?
67713,I gate checked my bag on @DeltaAssist and they didn't get it on the plane. all my cold weather gear is there. 19 degrees in KC. Ugh
128284,@DeltaAssist I Have a flight purchased with skymiles made yest. for tomorrow can I cancel and get my miles returned to my acct if needed?
150636,I was pretty unhappy last time I flew @united too. I'm back to @AlaskaAir and @VirginAmerica only for my SFO trips. https://t.co/Qz9oqWzb33
150635,I was pretty unhappy last time I flew @united too. I'm back to @AlaskaAir and @VirginAmerica only for my SFO trips. https://t.co/Qz9oqWzb33
55547,@chrisdelia @united If Franco/Rogen had tried to ride United in their movie. they never would have made it and the movie would be out by now
156784,Definitely will never fly on @united. #AutismAwareness #NotIgnorance
124830,.....when isn't there a problem with the door? @united
10179,@united. what's the deal w/ only  25% of #mileageplus miles on some @AirCanada fares?! I expected full mileage from you! #disappointed
82592,Haven't had a flight be and hour and a half late in awhile. Touch @SouthwestAir Cheers to negligence and unprofessionalism! _ 
163986,@DeltaAssist why when I do the mobile check in. I can't get my boarding pass to display on my phone?  Setting issue?
172238,@AlaskaAir at PDX with Nichole at baggage service. So nice and professional. She makes loosing a bag not so bad!
52107,@united stranded in sfo for tonight with sick one year old baby... need a hotel but bring denied #tinomartinez #poorcustomerservice
105300,@AmericanAir Can't get through on phone. Was on hold for 2 hrs before I sent the tweet. Some airlines offer help through twitter. not AA?
92202,@USAirways @AmericanAir just killed my zen
72314,Dear @AmericanAir If I can.. I will never fly with you.. &amp; To @JetBlue I always want to fly with you. PS: To CEOs #CreativeDestruction
102416,@valarie_morales @SouthwestAir this is my second time having an issue with you guys
77483,@JetBlue I'd really love to book a flight with y'all but the site is killing me today.
135634,Slight 3 hr delay in LAX but chillin in #TheLOFT with a great view of the @virginamerica &amp; @sfgiants__ https://t.co/jWiNLxVlzv
159271,@AmericanAir I have tickets on hold. I want to see if I can use airmiles to pay. Do I need to call or can I do it on the web site?
170774,@YoshuaDavis @imraansiddiqi @omarsuleiman504 @united oh. sorry my bad!
103219,@AmericanAir I'm so mad at you guys. I booked a flight from SLC to IAH ROUNDTRIP and you guys told me to would be 327. Now I have no return!
47303,Hector from @JetBlue is in a very bad mood. #eeek #awfulcustomerservice
52539,@gfunkdave @corradokid @JetBlue SR60e. Been doing it for years and never had a problem!
57563,@AmericanAir really?! Kicking people off a plane on Christmas Eve? How do you not know the weight of the plane before boarding?! #nightmare
13504,"Envoy Air ""Screaming Chickens"" at the @AmericanAir #Planepull2014 http://t.co/O2yX9fK9Ud"
166670,@AmericanAir what's going on with hkg flights? 137 says diverted or cancelled but 138 for tomorrow says on time. Is 138 going tomorrow?
4667,"@AlaskaAir WAKE UP ""Broken Dreams: The Boeing 787"" http://t.co/ps9Nbr1Q0A    #avgeek 47 min long but worth watching"
4666,"@united WAKE UP ""Broken Dreams: The Boeing 787"" http://t.co/ps9Nbr1Q0A    #avgeek 47 min long but worth watching"
169285,Pregnant mom @WalkOffTheEarth gets kicked off @united flight for crying toddler! Can u believe this! Thoughts? #walkofftheplane
85834,@gmuyshondt @AmericanAir I thought this happened awhile back too... Why keep flighting  with American. I have so many issues with them too
27892,@JetBlue Good Morning If you do not enjoy what you are doing. you will never be good at it. #ShareYourLight  - Luke Parker
126116,"If I held a @VirginAmerica credit card. I wouldn't want to board first. I'd want to have ""run late. before doors close"" privileges instead"
163313,NYC...I never get tired of this view on approach. @AmericanAir http://t.co/bgVlpQdsq2
87348,Shout out to @AlaskaAir #318 for diverting to San Jose and not cxl'g it. Well done!! There are worse things than a bus ride to @flySFO
126461,@jimwalter @DeltaAssist just hoping that these continued mechanical problems won't make you miss the second flight too.
168357,@jamiesue21 @SouthwestAir like kicked off they opened the door and dropped him out? ... Or they let him walk of the plane?!  Lol
135502,@DeltaAssist given the number of DMs I am seeing may be time for a level above.....upgrades are scarce of late in major cities.
16715,@AmericanAir loving flying more everyday.  Midnight and waiting for plane to be moved out of gate....with empty gates all around us.
136087,@al_lapiana @AmericanAir they can't possibly be as bad as @united
136088,@al_lapiana @AmericanAir they can't possibly be as bad as @united
124116,@snewhardy but I'm going to miss the #DaytonFlyers game in #lumbus  stupid @united
81954,The girl at the airport would not let me switch my flight from lb to Oakland from SF. Love the @JetBlue but Raider haters? :( #bay
117783,Dont waste your time tweeting probs to @united. Act like they want to help to save face. but in reality do nothing about it. Read their feed
25376,@jetblue can i hitch a ride? my bus never cAme
110379,@KLM @DeltaAssist best of all: still no sign of my baggage arrived +10h and I live 10km away from @BrusselsAirport #fail 72h w/out it!!
99282,.@SouthwestAir something seems to be missing here. But still glad my luggage arrived! http://t.co/PWW4QQuqD9
136342,@DeltaAssist  I miss my flight what can I do??
98081,Been on hold with @AmericanAir for wayyyyy too long wayyyy to early this morning.
74497,I don't know why I bother with mileage programs @delta or @united when I can never use the miles due to program complexity.
42713,@AmericanAir Hope you're sorry for the bait and switch too. Please answer the original question.
87195,@SouthwestAir  Help! I left my kindle on flight 36 (mht-bwi)!!  So sad. i wanted to read a book on vacation. #sadface
23120,HERE WE GO AGAIN! our @SouthwestAir flight is delayed and the connecting flight will be missed #neveragain
7235,@AlaskaAir how do i go about getting a copy of my receipt for checking a bag? Lost mine and business pays for it but need receipt. Thanks!
4703,@AmericanAir: Today. we pause to remember those we lost. They will forever be in our hearts.  And those continue to fight for our safety.
55524,@andrewtothemoon @united That's horrible! Glad to see you're getting this out there though! People need to know!
7099,@USAirways I just read the FAQ. Man I miss @united sometimes. Talking about nickel &amp; dimeing people. Ridiculous.
158506,@united I never heard back from you on my proposed resolution to the April O'Hare incident
115334,Missed first tee time because @SouthwestAir had plane issues #Disappointed
62396,@united would you leave me outside in a kennel if it was raining?  Asking for my dog
35627,some thing happned to me this summer. They really need a class action suit cuz they give you hell @SouthwestAir @OL_DirtyJastard
6495,@KVII This was a wreck not construction as reported on 11a news. Many missed 9a @AmericanAir flt.
13189,@michaelgeller Gawd Michael. that__s beyond harsh. Big #Fail to @AmericanAir
141955,@kylekinane @united I hope they lose the @OpenFairSkies debate. American carriers are terrible!! Go get 'em Kinane!!
66189,@bamnuke @AmericanAir @comcast problem is when the turds at the top make billions either way. customer service is just an afterthought
25413,@AmericanAir You don't offer red eyes out of Las Vegas anymore?! EEEEEKKKKKKK!!! Sad face.
54329,Is there a way to appeal an airline to not lose your frequent flier status for the following year due to pregnancy/maternity leave? @united
53231,Hungry and waiting at @IFlyOAKland. courtesy of @SouthwestAir disorganization. So ready to go back to flying @VirginAmerica.
84294,@Good_Game_ @united @AdamJansen1 just dealt with the same thing. He was able to book a flight to get into DC at 9 2night after hours on hold
84197,@DeltaAssist Sorry. RB... too late now.
110727,@AmericanAir Can ANYONE help me with my missing baggage?! I've been without clothes and baggage since Tuesday afternoon! #help #needclothes
30617,@DEVrockstarr @WWEAJLee @AmericanAir leave AJ alone. don't hate her because she's doing everything you can't.
46995,@united go look at yelp reviews for @SouthwestAir and @VirginAmerica thats what happy customers look like. @united is the worst on there.
16823,@DeltaAssist Alaska seems to be able to leave San Diego on time for Seattle. AlaskaAir must have a weather machine
38997,Renewing my passport. I miss the old @continental - the new @united just isn't the same. http://t.co/zuyg7rO9Gw
90508,@united you have a DOT complaint coming your way... http://t.co/qh3UpZ7Hlx
129852,WTF @JetBlue I could have flown to FLL on any other airline but I picked you bc of your rep. Now delayed for work trip bc of IT outage?!
58513,@united on 1 of the busiest travel days of the yr at lax. u need more than 5 people working check in. horrific waits and bad service.
61373,@ImJakePaul @united they didn't have to kick you out :(
19031,Thanks a lot @JetBlue for damaging my brand new suitcase... #Horrible first time flying with @JetBlue #NeverAgain http://t.co/Fe0cVbTs0Y
98650,.@FlightAt51000 @DeltaAssist leave him
72626,@united no problem. I figured it out. It's actually the status bonus miles. just with an odd name
50617,@Trevor_Kicker82 @united it's not bad weather. They're just using it as an excuse to they don't have to take care of you. #theyplaythatgame
42203,@EhJKay @FlyEIA @united   The weather in Edmonton is really bad.
109549,@united sitting UA1057 at DEN. Next flight is UA112 to SEA. Am I going to miss my flight?
131073,I have never been so uncomfortable. mistrusting or fearful than after my @JetBlue flight attendant experience. #CustomerExperience
105296,@GwenInCO Crisis averted! @DeltaAssist came through and I will no longer be flying through a snow storm.
4040,@united do you even bother reading the message before replying. Stop wasting me time.
120838,@Delta @DeltaAssist Staff at JFK C gate sky club need training in politeness. I've never met ruder airport staff. #neverflydeltaagain
17078,I left an iPad on a @united flight. They found it. &amp; sent it via @FedEx. The package was ripped open and iPad was stolen off my front porch.
30334,@AmericanAir when booking should I go ahead and assume you'll be two hours late on EVERY SINGLE FLIGHT? See ya next flight @Delta
82675,So now on hold with @AmericanAir to see if I can get out of Chicago later tonight...or else I'm gonna be stuck. I know it.
83183,Wondering if my @SouthwestAir flight to #Chicago will be cancelled or not
111036,@DeltaAssist Hi lots of delays/canc from Logan&gt;JFK today.. Should the 15.05 flight be okay? &amp; what will happen if we miss our BA connection?
100985,1st &amp; last time I will ever fly with @united. Should had stuck with @JetBlue.Todays Lesson always listen to your GUT!
113146,Where's the luv @SouthwestAir? Currently waiting for my 6th straight late departing SW flight in 2 weeks. #perturbedAListPreferredcustomer
132106,This is never good! MT @AlaskaAir: Due to network connectivity issues. many of our internal computer systems are unavailable.
28413,@DeltaAssist The delay isn't the real issue. Shorter flight time than expected helps but doesn't excuse the attitude of
19913,@FreequentFlyr @AAhatesyou @DeltaAssist I have actually had different experience with AA on twitter. Have solved issues several times.
28519,@united no worries. no delay. we're airborne. ;-)
49226,"Hey @SouthwestAir ""don't be sad. one out of four (on time) ain't bad"". _"
6996,@DeltaAssist How likely am I to get a refund if I cancel a flight?
45996,@AlaskaAir Thx David. Flight is Jan 4-6. Nice cust serv guy. bt seems totally unreasonable to be punished for your conf email delay. Right?
37629,@rothsara @Oregonian RIGHT?!?! I'M SO MAD @JetBlue
167531,"This is why I try to always fly @JetBlue. I don't any preboarding problems &amp; they never ask if I'm ""really disabled"" https://t.co/2PSP2oX3i0"
40034,In case anyone is wondering gogoinflight on @AlaskaAir sucks!  Cross country flight with no wifi...epic fail!
100030,Dang it! I forgot what time my @SouthwestAir flight was so I was an hour late checking in &amp; am banished to Group C http://t.co/YHqeSxL6q2
153624,@united kicks off an autistic kid and family?  OMG. Just in news here in Houston. It's hard enough being parent of autistic child.
168235,Shoutout to @SouthwestAir for the delayed flight; the generated boredom directly led to the ordering of a @runjewels tanktop.
12052,@RaysFanGio all @SouthwestAir flights into Milwaukee were cancelled.....
103116,.@hukolac @jstnchsbrwn @UMKCDeanEric @RobbCummings1 The @United flight crew didn't show up. I don't have these issues with @AmericanAir
159026,@kalevans yeah... Never fly @United
13028,@AlaskaAir I would expect a service industry to have back up plans for those situations. so as not to inconvenience customers
33513,@AmericanAir UGH ! Looks like it's going to be a long week of travel #SardineCan #NoLegRoom http://t.co/mAj52sExjN
37167,@AmericanAir I'm a platinum Member and can't get resolution?  Will be 18 hrs to get to SNA due to issues in XNA.  I expected more. #blueskys
169909,"@ovillalon @SouthwestAir at first I didn't see the word ""cancelled"" so I was about to freak out _"
172758,@united soooo here's the thing about racism... It's bad.
20141,@southwestair classy. delaying our flt longer than it takes to fly to the dest. b/c of a missing mem of the flt crew. #fail #unacceptable
123759,@JetBlue Kind of ridiculous that TrueBlue requires email address for membership of a six/ten yr old #WhyCantIJustUseMyEmail
54205,I may never live to see the day an @AmericanAir flight leaves on time.
19839,@united it's too late TO APOLOGIZZEEEEEEEE
48098,@SouthwestAir got to gate and was informed my check in was cancelled even though I had a boarding pass
111537,I always knew @DeltaAssist  was trifling but I never realized how much til today. #DeltaAirlines
146410,How can #ua4603 be delayed waiting on an aircraft when I see a plane at our gate?!? @united http://t.co/U3lP90bRKu
63135,David Craig is the only competent @united employee in all of @flySFO. Phenomenally bad experience from start to finish (except for David).
97536,@AmericanAir have you delayed flights from Dallas to Washington. DC due to the weather on the east coast?
39356,@arielwinter1 @AmericanAir @ASPCA it was probably the guys fault I was distracted by that hot face
140167,@AmericanAir Hi. Is AA able to find an e-voucher number for me? I lost my number :(
2934,Knowing that your other flight left on time going to the same place makes your story about weather sound like a lie @VirginAmerica #vx906
153612,@DeltaAssist I asked for a cup of coffee from your rude flight attendant on Flt #3492. she brings it to me with no lid spills it &amp;  burns me
66227,@crohland @AmericanAir Ugh! Hope you guys get home safely _
27202,I've always heard that @AmericanAir is the worst and now I know it's true. Non-stop problems #neveragain
53441,y en este momento no estoy segura si el avion es de @AmericanAir o de @LAN_CO #fail hice 2 filas diferentes!
10816,@Delta @DeltaAssist you have a real problem with gate agent at marine terminal.  Man walked up asking to get ... http://t.co/raqp6LVm5d
27165,@DeltaAssist @Delta this tweet is funny because I responded in dm and nothing happened #fail
109597,Anyone know if @SouthwestAir will issue a refund of airfare difference if you re-book proactively prior to them announcing travel advisory?
82475,@CandiceMalcolm @united Wait a second... you can't use remote controlled cars on a plane?  Who knew?
97241,@SouthwestAir I thought you guys were the best airline...I've been on hold for an hour!
155722,I know who I will never fly with now. @united http://t.co/wNd8QLKNmr'Fear of #autism ' forces Tigard family off plane http://t.co/rOWsoYRIia
57299,@HoodieAllen @united also dont take air Canada  they suck too
153128,@AmericanAir cameron missed his flight. please help him
113764,I think @united thought I wanted to sit in every airport in the country tonight. with ALL FOUR of my connecting flights delayed. #unhappy
169803,What the he'll is wrong with @united? kicking a pregnant mom &amp; crying baby off the plane? We were all crying babies once. Shame on you!
168162,@AmericanAir know what's going on with flight 242 out of SFO?? Don't want to miss my connecting flight in Chicago!!
56531,@united on flight 244 to IAH. going to miss conn flight 5497 to PSP. Anything I can do while on flight?
59522,@AlaskaAir what the F Alaska Airlines? Why the F can't you have aircraft to  get out of Orange County? Terrible service!!!! @ocregister
33833,First time having an assigned seat in years. I miss @SouthwestAir. #almostforgothowtodothis
95831,@AmericanAir  Can some one please find our missing crew member so we can board? 2968 ORD-STL
172413,@ImamSuhaibWebb @NeemaVedadi @united isn't invited or those individuals fault?
17682,3 wks of hectic intl travel off to bad start @DeltaAssist. Platinum upgrade ATL-LAX but never added to list so lower status rec'd mine.
119110,@united why can't me and my son of 8 years old receive an upgrade to first class in case of delay? You give cookies and beverages instead?
148703,Was not impressed by @united customer service rep when i called Tuesday eve when issue arised booking flight
6649,@United Sad. Never thought United would have been one of the airlines mentioned in USA Today Travel news article http://t.co/ciBn213FRq
165807,@Christiana_L @AmericanAir yay you're alive!!!!! Didn't die in a plane crash due to bad weather :)
86215,I think once we use all of our @SouthwestAir #rapidrewards points we're going to have to look into switching airlines. Disappointing.
108238,@DeltaAssist on my way to MSP. will miss connect due to pilot decision to wait for late connecting pass.  Can I get some asst. On rebooking
88959,@JetBlue are you going to cancel flight 951 today out of Boston
119652,! @LGA @NY_NJairports @DeltaAssist Please allow Flight DL3858 to leave Tyson &amp; get home. @Yale #womens team on board. Many displaced people.
162533,@AmericanAir I have a flight from bhm to dfw to sna. Bhm&gt;dfw has been delayed. What if I miss my connection?
10652,@DunkinDonuts @JetBlue My wife has never been to Los Angeles. I have an aunt and uncle in Oxnard that I would love to see! &amp; beaches/ocean!
157403,@karenmcgrane @united just wait 'til they find out that when you submit info in the fields. results are supposed to be returned.
160737,Note to self... Never fly in the evening during the summer in Florida. #rain #storm #delay #lightning @SouthwestAir
6422,@AlaskaAir I travel each week from PDX to SMF on #2565; 3 of last 4 weeks we are delayed; this matters to me.
144476,@DeltaAssist would it be possible to have some credits from a trip I had to cancel put back into my back account?
26854,Plane delay at ORD. Steven at @VirginAmerica desk was lovely about it tho. #Traveling
27257,"@united better tell that to your #unitedairlines crew! Obvious issues and statements disparaging and questioning ""class"" of ""them""!"
94482,@AmericanAir had some issue with a flight changed and DMed you the details.
111059,@united is THE WORST!!!!! So so sad. so much for a 30th birthday to remember!:(
102425,just realized my cross-country @united flight tomorrow has no wifi. Big time bummer. #nolifewithoutinternet cc @UALfail
67286,@millea9: The beginning of yet another #UnitedAirlines horror story. #BoycotUnited #neveragain @united should learn how to run an airline.
60104,Missing @SouthwestAir.  Current home airport isn't serviced by Southwest so I must fly a lesser airline today.
139304,@JetBlue headphones outlet wouldn't work + wifi wouldn't connect at all on my flight home :/ Still a great quick flight even though delayed!
112085,@JetBlue your rep made me more upset by telling me I was ' mistaken'. She wasn't  there!I know how long we sat!
168943,@BrittaniNoir @SouthwestAir excuse me?!
83491,Thanks for nothing @united. Should have stuck with @JetBlue
39329,@marktheshark @AmericanAir - Pics. or it never happened!!
91790,@joshdinetz @JetBlue This is almost as bad as crossfit check ins #no respect
147773,So .@VirginAmerica is dope. Why have I never flown with them before?? It feels like I'm in a video game abt flying in a club #VirginVirgin
101128,@stallingsgolf dude @united never found your gear??? Seriously? Im from Knoxville and support you all the way!
106268,@AmericanAir to Gunnison. leave it to AA to board the plane. then decide to make every passenger sit on the tar Mac to change the oil
141163,@united The five-minute wait announced on the recording was closer to 12 minutes. but I did get connected and resolved my question.
78274,Why are last flights to Fort Lauderdale always late... No weather issue. What is the problem? # jetblue #delayed @JetBlue
103380,"@AlaskaAir Yeah but bad for usability! If I change the dest/dates. then click ""Adv Search"" those don't propagate and have to re-enter them."
75783,@JetBlue ok  waiting
26587,After15 years of loyalty and 500k miles on @united recent appalling customer service has pushed me to switch to @AmericanAir for next 500k
26588,After15 years of loyalty and 500k miles on @united recent appalling customer service has pushed me to switch to @AmericanAir for next 500k
61506,@calebgardner flew @Delta to/from #Vegas this wk. exceptionally uncomfortable &amp; spectacularly rude. unfortunate @JetBlue's forced to conform
127227,@AlaskaAir even with a technical delay. we still made it to our destination on time. Exceptional service. Compliments to Captain and Crew :)
50331,Just heard about the @united layover in Australia! I feel so bad for everyone who flies any American airline! :(
95943,Hello @AmericanAir my sons are curious why AA135 had to call into ORD on 18th Feb. Google failed to give the answer so hoped you could help.
45949,Basically. Twitter has become my complain-about-@united machine. Going into hour 4 of delay from LAX to LAS. #ugh @milesward
61181,@AmericanAir  I submitted the complaint. can't wait to see how it's handled. I'll be sure to update.
142669,@AmericanAir it appears I lost my status when your loyalty programs merged. Thoughts?
39022,I should be at the AP checking into my flight to Denver on @AmericanAir but I had to cancel...  anyways next week. London!
5552,@pjromano2 @united United - do not destroy this man's romanticism when it comes to air travel.  Give him channel 9.
109984,and the trip back? Ugh. what a week! @kenericson @SouthwestAir
39732,FINALLY on a plane. hopefully this one actually takes off and I can get home at some point. Never fly @AmericanAir they ALWAY have problems
143907,They trash RT @janelleNOmonae_: I really have bad luck when I fly with @United
115330,@AmericanAir i'm still waiting on the confirmation email concerning my flight change
13596,yeah. don't bother apologizing. @SouthwestAir http://t.co/CwtfOlGdwp
